4.997397654056549010e-01,1.195501098632812500e+02,5.510875353813171618e-01
4.771212139129638596e-01,2.046138992309570312e+02,9.071459445953369283e-01
4.748071887493133802e-01,2.078640670776367188e+02,8.129525728225708292e-01
5.559742479324340791e-02,1.660248947143554688e+02,8.185586667060851251e-01
2.907316181659698184e-01,1.509677200317382812e+02,7.778339037895203312e-01
9.812426004409789959e-01,7.717759933471680256e+01,8.242688770294188672e-01
4.565132465362549130e-01,1.937517929077148438e+02,8.603184216022491393e-01
4.284989036321640299e-01,1.202527923583984375e+02,5.186575980186463042e-01
4.544262661933898828e-01,6.684722595214843466e+01,8.830769214630127539e-01
6.787651975154876949e-01,1.073755989074707031e+02,7.007258062362671236e-01
9.349948251247406361e-01,2.148336105346679688e+02,6.298430287837981645e-01
4.725078096389770388e-01,1.832872924804687500e+02,9.089720351696014555e-01
3.245197296142577903e-01,2.268754730224609375e+02,5.761140708923340181e-01
1.553398587703704870e-01,2.077108917236328125e+02,5.074482777118682897e-01
1.309668868780136108e-01,1.786038818359375000e+02,6.957749824523925541e-01
2.849120004177093657e-01,1.244071311950683594e+02,8.282498672008513640e-01
2.776407245397567447e-01,1.699151229858398438e+02,7.631287155151367241e-01
7.993611142635346223e-01,1.929961013793945312e+02,7.660453519821166513e-01
6.223324940204620626e-02,8.573261489868164631e+01,6.730876078605652069e-01
2.227286250591278133e-02,2.720206584930419780e+01,8.736968870162964418e-01
4.358162847757339753e-01,8.254260406494140057e+01,5.278679146766662722e-01
6.699075551033020215e-01,3.519348793029784872e+01,6.419878334999085112e-01
2.396184459924697863e-01,1.794860534667968750e+02,8.762632906436920166e-01
1.008422255516052274e-01,2.410527191162109375e+02,5.079196610450744664e-01
4.501044653654098227e-01,2.088085327148437500e+02,8.055067687034607182e-01
8.307568192481994407e-01,1.861614608764648438e+02,9.368198630809784211e-01
1.996163334846496606e-01,1.023210067749023438e+02,7.842133212089539285e-01
5.009149241447448109e-01,1.018145179748535156e+02,6.992741584777831809e-01
5.954999747276306099e-01,6.088012542724609233e+01,9.779893829822540186e-01
6.514392614364623579e-01,1.377528839111328125e+02,9.161352238655090519e-01
3.113167476654052912e-01,1.294364013671875000e+02,6.621068181991577317e-01
9.434008729457854514e-01,1.268502502441406250e+02,5.211442208290100186e-01
4.502988110780715703e-01,1.560360565185546875e+02,8.286412377357482706e-01
1.854308763742446853e-01,2.044760208129882812e+02,7.400837855339050808e-01
8.125605578422545605e-01,1.167432670593261719e+02,7.372847256660461923e-01
4.684923083782195907e-01,2.069612731933593750e+02,6.859077332019806184e-01
4.532509202957153704e-02,2.837374076843261861e+01,6.888526456356047767e-01
8.680929203033447283e-01,1.167034873962402344e+02,6.323405230045318071e-01
1.508447610139846962e-01,1.698645553588867188e+02,5.936270084381103374e-01
2.577551498413085951e-01,6.851715774536133097e+01,7.125970425605774317e-01
9.075812888145446955e-01,1.997397460937500000e+02,9.629468324184418115e-01
1.329945024251937835e-01,1.309279022216796875e+02,9.174730863571167738e-01
6.340785074234008833e-01,7.163392181396484659e+01,8.954144215583801358e-01
4.917781136035919154e-01,1.670411148071289062e+02,6.968822643756866775e-01
8.325065183639526190e-01,1.996500854492187500e+02,8.486285920143127326e-01
8.086669473648071538e-01,1.940144653320312500e+02,6.579365172386169025e-01
4.044586712121963634e-01,1.106122283935546875e+02,9.859489364624023366e-01
9.266719243526458927e-01,1.182173805236816406e+02,9.226040523052215780e-01
1.015716855525970352e+00,3.948325767517089702e+01,6.785065946578979768e-01
1.796509428024292143e-01,8.739362030029296591e+01,8.545664646625519278e-01
1.137108026742935096e-01,7.205689697265624716e+01,8.797901232242584246e-01
5.411218097209931077e-01,8.863120498657227131e+01,5.228063285350799116e-01
9.693038845062256215e-01,1.097921752929687500e+02,9.196843953132629590e-01
7.781153697967528871e-01,1.583423919677734375e+02,9.425638458728790026e-01
8.833770091533661439e-01,1.357263793945312500e+02,8.881959857940673331e-01
1.851428102254867591e-01,1.698375854492187500e+02,9.145425620079040696e-01
2.948495259284973358e-01,1.534667205810546875e+02,9.313347368240356694e-01
7.646045732498168990e-01,3.856450462341308594e+01,8.787460963726043683e-01
6.959033915996550856e-01,2.150665740966796875e+02,5.501662433147430642e-01
4.658362972736358465e-01,7.006722793579100994e+01,6.192474510669707666e-01
1.814158099889755238e-01,9.615264129638671875e+01,6.013388047218322097e-01
4.338451117277145608e-01,7.045448608398437784e+01,7.083313145637512021e-01
8.822728860378266091e-01,1.833808517456054688e+02,9.756492023468017472e-01
7.552318451404571586e-01,1.904864349365234375e+02,8.541994531154633030e-01
7.540372440814971933e-01,4.030626296997070312e+01,6.959908068180084006e-01
1.875006533861160452e-01,2.255913772583007812e+02,6.915568253993987780e-01
3.174875837564468117e-01,2.031659545898437500e+02,9.348671126365661888e-01
8.051535854339599840e-01,2.090643234252929688e+02,8.982217962741851913e-01
4.666164675951003926e-01,2.004882278442382812e+02,8.480805571079254035e-01
2.277369810342788625e-01,2.003953781127929688e+02,7.893416476249695002e-01
3.251683430671691855e-01,9.386234970092773722e+01,5.641746275424956991e-01
5.175178322792053365e-01,1.791900787353515625e+02,5.718289351463317072e-01
2.333986496925354037e-02,1.133616638183593750e+02,9.386979885101318644e-01
4.883398036956786981e-01,3.966962623596191406e+01,7.078365983963013086e-01
8.679539337158203027e-01,1.372134399414062500e+02,9.125956125259400142e-01
5.943022282123565647e-01,7.040317993164062216e+01,5.472764289379119518e-01
5.311567025184631419e-01,1.757083206176757812e+02,6.724782993793487762e-01
9.038642053604126758e-01,1.867797927856445312e+02,8.564467101097106294e-01
7.473416314125060911e-01,2.282428817749023438e+02,7.917877988815307244e-01
4.888473061323165836e-01,5.406679801940917685e+01,6.086259880065918448e-01
9.895977330207824663e-01,1.304552993774414062e+02,6.677793946266175062e-01
6.314805827140808070e-01,1.291811103820800781e+02,5.651958363056182044e-01
7.833965771198272421e-01,9.938934936523438068e+01,6.102855834960937420e-01
5.071941444873809823e-01,8.790721740722656818e+01,9.365331945419311799e-01
2.783391028642654419e-01,6.220069046020508097e+01,9.359266939163207732e-01
6.870303273200988325e-01,1.300637397766113281e+02,7.343623228073119513e-01
4.399521951675415543e-02,4.116669273376464844e+01,6.401356337070465141e-01
2.461423047780990636e-01,1.169190711975097656e+02,6.565458917617797985e-01
4.102752327919006459e-01,3.510405464172363565e+01,5.817165803909301047e-01
6.869048752784728817e-01,1.752524414062500000e+02,8.750421404838562012e-01
2.480568592548370449e-02,1.637257614135742188e+02,6.090018677711486195e-01
5.101306388378143986e-01,7.264889068603515909e+01,5.547475779056549872e-01
5.093394044637680196e-01,2.136275177001953125e+02,7.000600457191467063e-01
3.004291180372238301e-01,1.442041625976562500e+02,5.725538597106933913e-01
7.881653370857238938e-01,4.132461242675780966e+01,5.865906052589415776e-01
8.549088287353515669e-01,1.920235977172851562e+02,8.228039970397948988e-01
3.534815568923950213e-01,1.363485641479492188e+02,5.665282320976257058e-01
2.211787875890731669e-01,9.663065872192382244e+01,8.449329953193664977e-01
4.242135528326034244e-01,1.098491783142089844e+02,6.223152618408203107e-01
3.373281207084655731e-01,1.469400405883789062e+02,8.903587040901184135e-01
-5.348169584274291982e-02,3.518444595336914205e+01,7.996231491565704008e-01
-3.181526827812194286e-03,1.385054397583007812e+02,5.322714421749115132e-01
6.477797508239744109e-04,1.403520355224609375e+02,6.854925441741943626e-01
5.854960932731627654e-01,1.718913497924804688e+02,9.471593663692474685e-01
5.572732300758361651e-02,1.899888229370117188e+02,6.935669388771057431e-01
8.504984507560729989e-01,1.571194992065429688e+02,6.241602172851562491e-01
3.073271300792693728e-01,1.784715423583984375e+02,6.374369206428527335e-01
5.158334100246428910e-01,1.484206771850585938e+02,9.710987493991851682e-01
5.128400099277496960e-01,1.681249618530273438e+02,6.889830775260925577e-01
8.739131858348846427e-01,1.181170501708984375e+02,8.169933400154113512e-01
7.606491832733154324e-01,1.156317138671875000e+02,5.890893704891204674e-01
6.845282175540924330e-01,6.582169380187988850e+01,7.919752216339110973e-01
6.161000938415527317e-01,3.601749954223632955e+01,6.803397605419159166e-01
3.235826572179794081e-01,6.664324569702148438e+01,7.523668835163116464e-01
3.431162705421447745e-01,8.914978790283203125e+01,8.416364622116088157e-01
3.368592880964279557e-01,5.618196487426757812e+01,6.723398675918579315e-01
3.772084140777587913e-01,9.624568862915039347e+01,9.840470118522643972e-01
8.639832930564880775e-02,6.979216461181640341e+01,6.007770841121673477e-01
6.918372120857239072e-01,2.110022964477539062e+02,5.290143866539001039e-01
3.768743953704833949e-02,1.420075836181640625e+02,9.180288166999817090e-01
3.339785857200622265e-01,2.042433319091796875e+02,5.328765017986297758e-01
4.024611214399337888e-01,1.212959518432617188e+02,7.747427940368651900e-01
8.459134974479675106e-01,6.719498443603515625e+01,7.613657059669494132e-01
5.835847897529602424e-01,2.734315757751464915e+01,5.397064280509948908e-01
3.559690194129944141e-01,1.558684692382812500e+02,9.765261719226836501e-01
5.302803585529327624e-01,4.885372924804687500e+01,5.286886577606201287e-01
2.485158443450927734e-01,1.309212036132812500e+02,9.441002643108367121e-01
5.548992533683776429e-01,2.164482498168945312e+02,5.836409010887145810e-01
8.368288826942443803e-02,1.554116210937500000e+02,6.044148449897766007e-01
7.616159434318542365e-01,7.712787628173828125e+01,8.478848114013671777e-01
4.181133038997649765e-01,1.888287734985351562e+02,8.482774248123168270e-01
5.245364661216735946e-01,1.956217651367187500e+02,5.497424244880676492e-01
5.592486128807068191e-01,4.872940063476562500e+01,8.006783471107483674e-01
6.404621055126189511e-01,1.927434158325195312e+02,5.630056805610657022e-01
6.464700925350189142e-02,8.448578796386718182e+01,7.432955117225646946e-01
8.034516587257385378e-01,2.019114990234375000e+02,9.483169908523558789e-01
4.043368237018585276e-01,7.582083587646484091e+01,7.779927098751068248e-01
1.176060184240341200e-01,2.028859863281250000e+02,5.314384012222290732e-01
7.079430422782897470e-01,1.872987213134765625e+02,9.960075359344482404e-01
3.876902736425399398e-01,1.916110076904296875e+02,7.821245465278625630e-01
6.878253693580627104e-01,5.983112106323242330e+01,6.902626829147338050e-01
7.024029142856598185e-01,2.107285842895507812e+02,6.582733793258667143e-01
8.599286627769470170e-01,1.950163192749023438e+02,8.823290386199951207e-01
4.318714830875396427e-01,8.380205841064453409e+01,5.769765267372131134e-01
3.408587970733642503e-01,2.026813659667968750e+02,5.031981725692749041e-01
8.835323967933654821e-01,1.908517379760742188e+02,7.997812271118164285e-01
6.380470073223114547e-01,2.122245864868164062e+02,7.860587236881255713e-01
4.022175291776657335e-01,1.797905426025390625e+02,7.276304969787596999e-01
1.007273042201995844e-01,2.005137557983398438e+02,8.026614983081817867e-01
5.722332551479338836e-01,2.281945037841796875e+02,9.324123058319091495e-01
8.591809377670287518e-01,1.201805000305175781e+02,8.380252721309662256e-01
2.344671247005462589e-01,3.372217292785644815e+01,5.964073822498321409e-01
4.292960622310638685e-01,8.185918273925781818e+01,7.226682887077331419e-01
8.955100636482238308e-01,6.379065055847168253e+01,9.177525725364685805e-01
2.799473040103912513e-01,1.072636337280273438e+02,5.356758766174316566e-01
4.384892392158508123e-01,1.989254455566406250e+02,6.447505683898926421e-01
1.898590564727783148e-01,5.304462928771972940e+01,5.506001248359679856e-01
5.477853655815124734e-01,3.605521926879882955e+01,8.785787014961242702e-01
2.311023615598678527e-01,1.043277893066406250e+02,9.887084784507751412e-01
2.212292964458465461e-01,2.282557830810546875e+02,8.897796578407287660e-01
4.041688700914383148e-01,3.332569313049316406e+01,7.264298017024993781e-01
1.619162395000457721e-01,2.249710464477539062e+02,6.143102469444274849e-01
2.350451867580413690e-01,1.760624237060546875e+02,9.176279392242432387e-01
7.915710852146149445e-01,1.865702285766601562e+02,9.034516229629516726e-01
3.398529405593871955e-01,1.381646728515625000e+02,9.738626892566680793e-01
4.634892258644104368e-01,2.180801086425781250e+02,5.178455080986023029e-01
5.207577695846556942e-01,4.897889404296874716e+01,7.444453537464141846e-01
6.294818310737609890e-01,3.297219963073730753e+01,8.918613266944885876e-01
3.785530335903167232e-02,5.741356353759765341e+01,8.285927727222441863e-01
5.746106498241424498e-01,2.118529510498046875e+02,7.762598578929901239e-01
4.338847620487212842e-01,1.008304367065429688e+02,9.025008692741394167e-01
6.235739345550537216e-01,1.423251419067382812e+02,5.370115740299225005e-01
6.215786442756652264e-01,1.140183181762695312e+02,6.494489665031433212e-01
3.387587479352951458e-01,5.294378700256347514e+01,7.139982542991638592e-01
8.427025275230407564e-01,1.691266632080078125e+02,5.861094765663146244e-01
4.578911898136138747e-01,1.146592178344726562e+02,9.917001442909241238e-01
6.498702907562255993e-01,3.186811141967773509e+01,8.268432378768920676e-01
3.217375442981720290e-01,1.115354309082031250e+02,7.632371726036071280e-01
6.242382841110230007e-01,2.364616699218750000e+02,6.429548826217651447e-01
9.729427447319030087e-01,8.050740127563476278e+01,7.070632748603820072e-01
2.442463401556014824e-01,1.533682861328125000e+02,5.393659429550170525e-01
3.783287869691848715e-01,1.932262191772460938e+02,7.440813989639282200e-01
4.179692056179046267e-01,4.523704490661621236e+01,7.164487736225128023e-01
7.555253417491912815e-01,1.633027954101562500e+02,9.596043038368224920e-01
4.460568552017212252e-01,4.392814216613769673e+01,8.514067540168761550e-01
8.516260151863097594e-01,7.767248687744140057e+01,5.255341947078704390e-01
3.961963748931884854e-01,6.028617019653320597e+01,5.604263427257537566e-01
7.821768889427185290e-01,1.716974792480468750e+02,5.446157307624817090e-01
8.995852756500244407e-01,1.630815811157226562e+02,9.738584508895873348e-01
3.095071070194244101e-01,5.077938766479492472e+01,5.064965872764587429e-01
5.689963462352752854e-01,1.727850952148437500e+02,7.146060066223144380e-01
1.539914445877075266e-01,1.119915199279785156e+02,5.132503685951232963e-01
5.923436498641967973e-02,9.050316772460936932e+01,7.198923618793486856e-01
9.360642502307892077e-02,2.034267044067382812e+02,6.041567761898041233e-01
5.550902514457702885e-01,5.238401489257812216e+01,7.172962155342101909e-01
5.815953373908996360e-01,1.987577362060546875e+02,8.152384834289549964e-01
1.704752361774444780e-01,3.623356208801269673e+01,8.707187216281890851e-01
1.728057538270950377e-01,2.032363204956054688e+02,7.577303373813628617e-01
4.479767516851425047e-01,2.193418197631835938e+02,5.526335010528564684e-01
4.953198524713516293e-01,7.527409057617187216e+01,8.337874560356139941e-01
1.322932544946670563e-01,2.211968078613281250e+02,9.519196341037750031e-01
6.384613907337188810e-01,1.483770751953125000e+02,9.687568635940551065e-01
9.873352992534637496e-01,5.128853721618652628e+01,5.356542096138000586e-01
3.962621445655822860e-01,1.057641983032226562e+02,9.821597371101379315e-01
6.810593729019165377e-01,1.757164230346679688e+02,8.411720292568206636e-01
7.438660805225372208e-01,1.852153320312500000e+02,9.439019830226897945e-01
2.866337008476257386e-01,1.213397979736328125e+02,6.005253567695617578e-01
3.473614060878753573e-01,9.307793579101561932e+01,6.219800388813019332e-01
2.313627650737762331e-01,1.641729965209960938e+02,8.393660318851470237e-01
3.294851589202880682e-01,5.443232917785644531e+01,8.721933469772338299e-01
2.864876694679260316e-01,4.937307205200195170e+01,7.728833079338073286e-01
8.563260171413421551e-01,1.539107284545898438e+02,9.951831803321837810e-01
7.495450794696807417e-01,1.968371963500976562e+02,7.935493142604828076e-01
3.411333160400390474e-01,1.176488151550292969e+02,8.435950007438659526e-01
9.403896939754485818e-01,1.058181571960449219e+02,6.511603841781616886e-01
4.512373034954071382e-01,1.742193145751953125e+02,9.433863964080810849e-01
2.286109164953231687e-01,1.833183898925781250e+02,9.052690773010254599e-01
1.410496109724044822e-01,2.195612792968750000e+02,8.081394591331482191e-01
3.669603165388107269e-01,2.198935852050781250e+02,5.142502791881561341e-01
8.307883081436157058e-01,2.075682373046875000e+02,7.924722220897675307e-01
8.643179488182067827e-01,2.190917434692382812e+02,7.741594667434692489e-01
6.606753547191619447e-01,1.491922378540039062e+02,8.264841561317444185e-01
